171851,6/12/2021,IA/N-0003989,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Runner gringing,Himal Power Ltd (NPR),Jun 2021 [Jestha 2078],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Grinding : 1007.002.0001,Piece,8,44.25
171852,6/12/2021,IA/N-0003990,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Runner gringing,Himal Power Ltd (NPR),Jun 2021 [Jestha 2078],Khimti JVC,,,KIRNE (N),Inv : Steel : Clamp : 1000.011.0012,Piece,6,13.27
173034,13/06/2021,IA/N-0003991,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #2,Himal Power Ltd (NPR),Jun 2021 [Jestha 2078],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0057,Litre,20,537.16
173035,14/06/2021,IA/N-0003992,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Prado #3481,Himal Power Ltd (NPR),Jun 2021 [Jestha 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,46,85.84065217
173036,14/06/2021,IA/N-0003993,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #2,Himal Power Ltd (NPR),Jun 2021 [Jestha 2078],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0057,Litre,20,537.16
173037,17/06/2021,IA/N-0003994,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Land Cruiser #4502,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,45.5,85.84065934
173038,17/06/2021,IA/N-0003995,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Prado #3481,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,40,85.84075
173039,19/06/2021,IA/N-0003996,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #5,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Generator : 0022.001.0038,metre,1.5,104.44
173040,28/06/2021,IA/N-0003997,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,30,85.84066667
173041,30/06/2021,IA/N-0003998,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,HVAC at Power house,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : HVAC : 0095.001.0031,Piece,1,379.66
173042,7/1/2021,IA/N-0003999,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #4502,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,48,85.840625
173043,7/1/2021,IA/N-0004000,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3481,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,53,85.84075472
173044,7/1/2021,IA/N-0004001,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,23,85.84086957
173045,7/1/2021,IA/N-0004002,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,27,85.84074074
173046,7/1/2021,IA/N-0004003,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Housing maintenance,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,1,15
173047,7/6/2021,IA/N-0004004,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Hilux # 6264,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Grinding : 1007.002.0001,Piece,1,44.25
173048,7/8/2021,IA/N-0004005,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,52,85.84076923
173049,7/11/2021,IA/N-0004006,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Unit #2,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Valve : Inlet : 0017.001.0038,Piece,1,135600
173050,7/12/2021,IA/N-0004007,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Maintenance at Power house,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Gases : 1014.002.0005,Piece,1,6500
173051,7/12/2021,IA/N-0004008,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,52,85.84076923
173052,13/07/2021,IA/N-0004009,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,JCB,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,5,85.84
173053,13/07/2021,IA/N-0004010,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Emergency DG,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,495,85.84070707
173054,15/07/2021,IA/N-0004011,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Unit #3,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Generator : 0022.001.0057,Piece,1,3390.65
173055,15/07/2021,IA/N-0004012,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Land Cruiser #4502,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,51,85.84078431
173056,15/07/2021,IA/N-0004013,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8391,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,44,85.84068182
173057,15/07/2021,IA/N-0004014,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Prado #3481,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,41,85.84073171
173058,15/07/2021,IA/N-0004015,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Jul 2021 [Ashad 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,43,85.84069767
173059,22/07/2021,IA/N-0004016,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,28,85.84071429
173060,26/07/2021,IA/N-0004017,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,48,85.840625
173061,28/07/2021,IA/N-0004018,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,47,85.8406383
173062,28/07/2021,IA/N-0004019,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8391,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,30,85.84066667
173063,30/07/2021,IA/N-0004020,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,48,85.840625
174779,30/07/2021,IA/N-0004021,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Maintenance at Power house,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0066,Piece,2,5314.03
174780,8/3/2021,IA/N-0004022,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Tractor,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,40,85.84075
174781,8/3/2021,IA/N-0004023,14100 SparePart,66900 OtherRepMaintCost,,Housing air condition maintenance,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : HVAC : 0095.003.0017,Kilogram,1.32,1550
174782,8/4/2021,IA/N-0004024,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Housing air condition maintenance,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Steel : Clamp : 1000.011.0012,Piece,2,13.27
174783,8/6/2021,IA/N-0004025,14000 RawMaterialSemiManufacture,66100 RepMaintMachinery,,Emergency DG,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,1,15
174784,8/6/2021,IA/N-0004026,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8391,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,32,85.840625
174785,8/6/2021,IA/N-0004027,14100 SparePart,66100 RepMaintMachinery,,Emergency DG,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0004,Litre,70,804.4334286
174786,8/6/2021,IA/N-0004028,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Emergency DG,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Cooling Water : 0093.001.0015,Piece,1,880
174787,8/8/2021,IA/N-0004029,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,JCB,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,87,85.84068966
174788,8/9/2021,IA/N-0004030,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Steel : Clamp : 1000.011.0012,Piece,1,13.27
174789,8/10/2021,IA/N-0004031,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Housing maintenance,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,1,15
174790,8/10/2021,IA/N-0004032,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,43,85.84069767
174791,13/08/2021,IA/N-0004033,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8391,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,41,85.84073171
174792,14/08/2021,IA/N-0004034,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Aug 2021 [Shrawan 2078],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Cutting : 1007.006.0003,Piece,1,110.62
174793,19/08/2021,IA/N-0004035,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,32,85.840625
174794,19/08/2021,IA/N-0004036,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Housing maintenance,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,1,15
174795,21/08/2021,IA/N-0004037,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Maintenance at Power house,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fire Prevention : 0099.001.0003,Piece,1,7345
174796,26/08/2021,IA/N-0004038,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Prado #4502,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,20,85.8405
174797,9/1/2021,IA/N-0004039,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,2,15
174798,9/1/2021,IA/N-0004040,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3023,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,56,85.84071429
174799,9/1/2021,IA/N-0004041,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,52,85.84076923
174800,9/1/2021,IA/N-0004042,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,56,85.84071429
174801,9/4/2021,IA/N-0004043,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #5,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Generator : 0022.001.0038,metre,2,104.44
174802,9/6/2021,IA/N-0004044,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #2,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0001,Piece,5,79.1
174804,9/9/2021,IA/N-0004045,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #3,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0001,Piece,5,79.1
174805,9/9/2021,IA/N-0004046,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8391,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,43,85.84069767
174806,9/9/2021,IA/N-0004047,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #4502,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,53,85.84075472
174807,9/9/2021,IA/N-0004048,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,38,85.84078947
174808,14/09/2021,IA/N-0004049,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3483,Himal Power Ltd (NPR),Sep 2021 [Bhadra 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,43,85.84069767
174809,23/09/2021,IA/N-0004050,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,60,85.84066667
174810,25/09/2021,IA/N-0004051,14000 RawMaterialSemiManufacture,66030 RepMaintMachineTechPlantInstal,,Unit #5,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,16,85.840625
174811,26/09/2021,IA/N-0004052,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Unit #5,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0041,Piece,1,165
174812,26/09/2021,IA/N-0004053,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #5,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0001,Piece,3,79.1
175703,26/09/2021,IA/N-0004054,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,0.5,85.84
175705,28/09/2021,IA/N-0004055,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Maintenance at Power house,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,2,15
175722,30/09/2021,IA/N-0004056,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3023,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,52,85.84076923
175723,30/09/2021,IA/N-0004057,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,38,85.84078947
175728,30/09/2021,IA/N-0004058,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Maintenance at Power house,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Adhesives : 1006.001.0002,Litre,1,575.22
175729,10/2/2021,IA/N-0004059,14000 RawMaterialSemiManufacture,66030 RepMaintMachineTechPlantInstal,,Maintenance at Power house,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.002.0007,Piece,4,180
175731,10/5/2021,IA/N-0004060,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Housing maintenance,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,1,15
175732,10/5/2021,IA/N-0004061,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,E house maintenance,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,2,15
175733,10/6/2021,IA/N-0004062,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,60,85.84066667
175734,10/6/2021,IA/N-0004063,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Housing maintenance,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,1,15
175735,10/6/2021,IA/N-0004064,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Maintenance at Power house,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.002.0007,Piece,6,180
175736,10/8/2021,IA/N-0004065,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,41,85.84073171
175737,10/10/2021,IA/N-0004066,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3483,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,31,85.84064516
175738,10/10/2021,IA/N-0004067,14100 SparePart,66100 RepMaintMachinery,,Emergency DG,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0015,Litre,80,633.232
175762,10/10/2021,IA/N-0004068,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,35,85.84085714
175763,10/12/2021,IA/N-0004069,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Oct 2021 [Ashwin 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,50,85.8408
175764,20/10/2021,IA/N-0004070,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,37,85.84081081
175765,20/10/2021,IA/N-0004071,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,HVAC at Power house,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : HVAC : 0095.001.0031,Piece,2,1050
175766,22/10/2021,IA/N-0004072,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,New Halland Traactor maintenance,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,25,85.8408
175767,22/10/2021,IA/N-0004073,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8391,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,53,85.84075472
175768,22/10/2021,IA/N-0004074,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Head works,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.002.0007,Piece,5,180
175769,23/10/2021,IA/N-0004075,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,E house maintenance,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.002.0007,Piece,1,180
175771,25/10/2021,IA/N-0004076,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3481,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,45,85.84066667
175772,25/10/2021,IA/N-0004077,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Tractor,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,10,85.841
175773,27/10/2021,IA/N-0004078,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,JCB,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,80,85.84075
175774,28/10/2021,IA/N-0004079,14100 SparePart,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0008,Piece,1,3250
175775,28/10/2021,IA/N-0004080,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,15,85.84066667
175776,31/10/2021,IA/N-0004081,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,JCB,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,87,85.84068966
175777,11/1/2021,IA/N-0004082,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3023,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,15,85.84066667
175778,11/1/2021,IA/N-0004083,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Land Cruiser #4502,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,40,85.84075
177873,11/8/2021,IA/N-0004084,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,2,15
177875,11/11/2021,IA/N-0004085,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,57,85.84070175
177876,11/11/2021,IA/N-0004086,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,30,85.84066667
177877,13/11/2021,IA/N-0004087,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,2,15
177879,16/11/2021,IA/N-0004088,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,OCB 33 kv distribution line,Himal Power Ltd (NPR),Nov 2021 [Kartik 2078],Khimti JVC,,,KIRNE (N),Inv : Control Panel : 0048.001.0047,Piece,1,11346.3
177880,18/11/2021,IA/N-0004089,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Prado #4502,Himal Power Ltd (NPR),Dec 2021 [Mangsir 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,57,85.84070175
177881,18/11/2021,IA/N-0004090,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Dec 2021 [Mangsir 2078],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,49,85.84061224
177882,19/11/2021,IA/N-0004091,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,132 kv busbar,Himal Power Ltd (NPR),Dec 2021 [Mangsir 2078],Khimti JVC,,,KIRNE (N),Inv : Control Panel : 0048.001.0053,Piece,1,27735.4
