185161,15/07/2022,IA/N-0004384,14100 SparePart,66030 RepMaintMachineTechPlantInstal,PO 7448 adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0057,Litre,832,537.16
185163,15/07/2022,IA/N-0004385,14100 SparePart,66900 OtherRepMaintCost,PO adjustment 7294,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0090,Piece,2,22035
185166,15/07/2022,IA/N-0004387,14100 SparePart,29901 InventoryReceivedNotBilled,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0005,Piece,1,548.15
185176,15/07/2022,IA/N-0004388,14100 SparePart,66900 OtherRepMaintCost,PO adjustment 7683,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0049,Piece,30,282.5
185178,15/07/2022,IA/N-0004389,14100 SparePart,66100 RepMaintMachinery,PO adjustment 7697,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Valve : Inlet : 0017.001.0038,Piece,4,133905
185179,15/07/2022,IA/N-0004390,14100 SparePart,66030 RepMaintMachineTechPlantInstal,PO adjustment 7832,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0009,Piece,30,3164
185182,15/07/2022,IA/N-0004391,14100 SparePart,66040 RepMaintElectroTechPlantInstal,PO adjustment 8146,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Control Panel : 0048.001.0027,Piece,300,220.35
185187,16/07/2022,IA/N-0004392,14100 SparePart,66190 RepMaintOtherFA,PO adjustment 8233,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0046,Piece,2,34330
185190,16/07/2022,IA/N-0004393,14100 SparePart,66190 RepMaintOtherFA,PO adjustment 8235,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0045,Piece,3,3785.5
185241,15/07/2022,IA/N-0004395,14100 SparePart,66030 RepMaintMachineTechPlantInstal,PO 7190 adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0093,Set,15,5853.49
185243,15/07/2022,IA/N-0004396,14000 RawMaterialSemiManufacture,66030 RepMaintMachineTechPlantInstal,PO 6989 Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Grinding : 1007.004.0002,Piece,300,455.26
185244,15/07/2022,IA/N-0004397,14100 SparePart,66900 OtherRepMaintCost,PO 6457 Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : HVAC : 0095.003.0026,Piece,2,47327.67
187279,16/07/2022,IA/N-0004408,14100 SparePart,66900 OtherRepMaintCost,,Inventory adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Miscellaneous : 0134.001.0017,metre,0.5,52.91
187491,2022-08-10,IA/N-0004502,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,VOID,Himal Power Ltd (NPR),Oct 2022 [Ashwin 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,0,82.30098039
193632,27/03/2023,IA/N-0004654,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,VOID,Himal Power Ltd (NPR),Apr 2023 [Chaitra 2079],Khimti JVC,,,KIRNE (N),Inv : Cooling Water : 0093.001.0036,Piece,0,237300
193887,2023-12-04,IA/N-0004689,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,VOID,Himal Power Ltd (NPR),Apr 2023 [Chaitra 2079],Khimti JVC,,,KIRNE (N),Inv : Transformer : Main : 0027.001.0015,Litre,0,711.425
193915,28/04/2023,IA/N-0004717,14000 RawMaterialSemiManufacture,66020 RepMaintStructPlantInstal,,Workshop,Himal Power Ltd (NPR),May 2023 [Baisakh 2080],Khimti JVC,,,KIRNE (N),Inv : Adhesives : 1006.001.0002,Litre,0,975
196941,16/07/2023,IA/N-0004790,14100 SparePart,70200 RepMaintMeansTransport,PO 8758 Adjustment,Adjustment entry,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],KHIM1,,,KIRNE (N),Inv : Wheel Loader : 0125.001.0031,Piece,1,3615.8
196956,16/07/2023,IA/N-0004791,14100 SparePart,66040 RepMaintElectroTechPlantInstal,PO 8545 adj,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],Khimti JVC,,,KIRNE (N),Inv : Cooling Water : 0093.001.0036,Piece,1,172753.9
196963,16/07/2023,IA/N-0004792,14100 SparePart,66900 OtherRepMaintCost,PO 8702 Adjust,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],Khimti JVC,,,KIRNE (N),Inv : Transformer : Main : 0027.001.0029,Litre,100,6723.5
196965,16/07/2023,IA/N-0004793,14100 SparePart,66030 RepMaintMachineTechPlantInstal,PO 8449 adj,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0059,Piece,10,147000
196966,16/07/2023,IA/N-0004794,14100 SparePart,66900 OtherRepMaintCost,PO 8419 adj,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0069,Piece,50,2655.5
196967,16/07/2023,IA/N-0004795,14100 SparePart,66030 RepMaintMachineTechPlantInstal,PO 8200 adj,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0029,Set,6,290000
196968,16/07/2023,IA/N-0004796,14100 SparePart,66030 RepMaintMachineTechPlantInstal,PO 8124 adj,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0097,Piece,10,5652.61
196969,16/07/2023,IA/N-0004797,14100 SparePart,66040 RepMaintElectroTechPlantInstal,PO 8550 adj,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0063,Piece,2,532735
196970,16/07/2023,IA/N-0004798,14100 SparePart,66030 RepMaintMachineTechPlantInstal,PO 9264 adj,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],Khimti JVC,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0023,Piece,1,745.8
196971,16/07/2023,IA/N-0004799,14100 SparePart,66030 RepMaintMachineTechPlantInstal,PO 9168 Adj,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],Khimti JVC,,,KIRNE (N),Inv : Compressed Air : 0094.001.0009,Piece,2,3328.98
196972,16/07/2023,IA/N-0004800,14100 SparePart,66040 RepMaintElectroTechPlantInstal,PO 8866 adj,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],Khimti JVC,,,KIRNE (N),Inv : Relay Protections : 0049.001.0072,Set,1,545800.81
197042,16/07/2023,IA/N-0004825,14100 SparePart,66030 RepMaintMachineTechPlantInstal,Physical verification adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2023 [Ashad 2080],KHIM1,,,KIRNE (N),Inv : HVAC : 0095.001.0033,Piece,1,5682.02
198115,28/08/2023,IA/N-0004844,14100 SparePart,70200 RepMaintMeansTransport,,test-adjustment,Himal Power Ltd (NPR),Sep 2023 [Bhadra 2080],Khimti JVC,,,KIRNE (N),Inv : Tractor : 0124.001.0001,Piece,4,1550
198116,2023-07-08,IA/N-0004845,14100 SparePart,66030 RepMaintMachineTechPlantInstal,PO9317 Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Aug 2023 [Shrawan 2080],Khimti JVC,,,KIRNE (N),Inv : Generator : 0022.001.0042,Litre,4.73,41807.61
198232,2023-08-09,IA/N-0004862,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,VOID,Himal Power Ltd (NPR),Sep 2023 [Bhadra 2080],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0001,Piece,0,79.1
