,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198714,9/21/2023,INV/N-0000003-2080/81,E7010166 (N) Umesh Sharma,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),,,Due on receipt,,,Khimti JVC,,003-2080/81-Bhadra 2080,,9/21/2023,,,,,E7010166 (N) Umesh Sharma,,,,1,"Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal","Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal",,,50001.NPR Nepal Electricity Authority,50001.NPR Nepal Electricity Authority,1,,30100 PowerSaleFixPriceContract,003-2080/81-Bhadra'80,Khimti JVC,KATHMANDU (N),0%,Revenue : Contract Energy,2000,kWh,Kilo Watt-Hour,41894.87,0,Khimti JVC,KATHMANDU (N),,No,No,,No,,," 83,789,740.00 "," 83,789,740.00 ", 0.00 ," 83,789,740.00 "," 83,789,740.00 ",KHP1/2080-81/2,15000 AccountReceivable,50001.NPR Nepal Electricity Authority
199418,10/19/2023,INV/N-0000004-2080/81,E7010166 (N) Umesh Sharma,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),,,Due on receipt,,,Khimti JVC,,03-2080/81-Ashwin 2080,,11/3/2023,,,,,E7010166 (N) Umesh Sharma,,,,1,"Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal","Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal",,,50001.NPR Nepal Electricity Authority,50001.NPR Nepal Electricity Authority,1,,30100 PowerSaleFixPriceContract,03-2080/81-Ashwin'80,Khimti JVC,KATHMANDU (N),0%,Revenue : Contract Energy,2000,kWh,Kilo Watt-Hour,41603.21,0,Khimti JVC,KATHMANDU (N),,No,No,,No,,," 83,206,420.00 "," 83,206,420.00 ", 0.00 ," 83,206,420.00 "," 83,206,420.00 ",KHP1/2080-81/03,15000 AccountReceivable,50001.NPR Nepal Electricity Authority
200304,11/21/2023,INV/N-0000005-2080/81,E7010166 (N) Umesh Sharma,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),,,Net 15,,,Khimti JVC,,05-2080/81-Kartik 2080,,12/6/2023,,,,,E7010166 (N) Umesh Sharma,,,,1,"Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal","Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal",,,50001.NPR Nepal Electricity Authority,50001.NPR Nepal Electricity Authority,1,,30100 PowerSaleFixPriceContract,05-2080/81-Kartik'80,Khimti JVC,KATHMANDU (N),0%,Revenue : Contract Energy,2000,kWh,Kilo Watt-Hour,43123.25,0,Khimti JVC,KATHMANDU (N),,No,No,,No,,," 86,246,500.00 "," 86,246,500.00 ", 0.00 ," 86,246,500.00 "," 86,246,500.00 ",KHP1/2080-81/04,15000 AccountReceivable,50001.NPR Nepal Electricity Authority
201381,12/20/2023,INV/N-0000006-2080/81,E7010166 (N) Umesh Sharma,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),,,Net 15,,,Khimti JVC,,INV/N-0000006-2080/81- Mangsir 2080,,1/4/2024,,,,,E7010166 (N) Umesh Sharma,,,,1,"Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal","Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal",,,50001.NPR Nepal Electricity Authority,50001.NPR Nepal Electricity Authority,1,,30100 PowerSaleFixPriceContract,006-2080/81-Paush'80,Khimti JVC,KATHMANDU (N),0%,Revenue : Contract Energy,2000,kWh,Kilo Watt-Hour,36791.24,0,Khimti JVC,KATHMANDU (N),,No,No,,No,,," 73,582,480.00 "," 73,582,480.00 ", 0.00 ," 73,582,480.00 "," 73,582,480.00 ",KHP1/2080-81/06,15000 AccountReceivable,50001.NPR Nepal Electricity Authority
201605,1/3/2024,INV/N-0000007-2080/81,E7010166 (N) Umesh Sharma,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),,,Net 15,,,Khimti JVC,,INV/N-0000007-2080/81- 1st half Paush 2080,,1/18/2024,,,,,E7010166 (N) Umesh Sharma,,,,1,"Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal","Nepal Electricity Authority
Durbar Marg,
Kathmandu  
Nepal",,,50001.NPR Nepal Electricity Authority,50001.NPR Nepal Electricity Authority,1,,30100 PowerSaleFixPriceContract,007-2080/81-1st half - Paush'80,Khimti JVC,KATHMANDU (N),0%,Revenue : Contract Energy,2000,kWh,Kilo Watt-Hour,14402.15,0,Khimti JVC,KATHMANDU (N),,No,No,,No,,," 28,804,300.00 "," 28,804,300.00 ", 0.00 ," 28,804,300.00 "," 28,804,300.00 ",KHP1/2080-81/06-1,15000 AccountReceivable,50001.NPR Nepal Electricity Authority
